window_id,rms_vocals,rms_rest,var_db,demucs_ok,error
HvzKA_f6270_006,8.44373484e-02,1.31921743e-02,16.1244,1,
HvzKA_f6270_007,8.70166083e-02,1.67629839e-02,14.3050,1,
HvzKA_f6270_008,8.96543005e-02,1.69765078e-02,14.4545,1,
HvzKA_f6270_009,7.91241479e-02,1.29583068e-02,15.7152,1,
HvzKA_f6270_010,7.76390916e-02,7.32551434e-03,20.5048,1,
HvzKA_f6270_011,3.35697304e-02,2.47369960e-04,42.6520,1,
I25mx9obTao_000,1.08947307e-01,3.09702954e-02,10.9254,1,
I25mx9obTao_001,9.50727397e-02,4.23229633e-02,7.0296,1,
I25mx9obTao_002,8.88122478e-02,7.21451037e-02,1.8053,1,
I25mx9obTao_003,1.33775431e-01,8.74234343e-02,3.6950,1,
I25mx9obTao_004,1.34569737e-01,5.18658653e-02,8.2813,1,
I4PruxwTvMI_000,1.28284850e-01,2.56538533e-02,13.9805,1,
I4PruxwTvMI_001,1.36339358e-01,4.00395865e-02,10.6426,1,
I4PruxwTvMI_002,1.29300038e-01,3.88010990e-02,10.4551,1,
I4PruxwTvMI_003,1.39723265e-01,3.95287796e-02,10.9671,1,
I4PruxwTvMI_004,1.16402441e-01,3.82070162e-02,9.6764,1,
I4PruxwTvMI_005,1.13215178e-01,2.38477423e-02,13.5291,1,
I4PruxwTvMI_006,7.94201331e-02,3.88864425e-02,6.2026,1,
I4PruxwTvMI_007,7.08335060e-02,3.55319420e-02,5.9924,1,
I4PruxwTvMI_008,3.37057990e-02,2.22005514e-04,43.6268,1,
IDxcTUrnsv4_000,1.00391882e-01,9.92804879e-04,40.0967,1,
IDxcTUrnsv4_001,1.37698454e-01,9.30465869e-04,43.4046,1,
IDxcTUrnsv4_002,1.01700794e-01,6.99807627e-03,23.2469,1,
IDxcTUrnsv4_003,1.18434154e-01,7.97889761e-03,23.4307,1,
IDxcTUrnsv4_004,1.14964591e-01,1.91558086e-02,15.5653,1,
IDxcTUrnsv4_005,1.15270532e-01,2.27904209e-02,14.0793,1,
IDxcTUrnsv4_006,1.03574185e-01,2.39558629e-02,12.7168,1,
IDxcTUrnsv4_007,1.22891244e-01,1.77100108e-02,16.8260,1,
IDxcTUrnsv4_008,1.32830981e-01,1.77048935e-02,17.5041,1,
IDxcTUrnsv4_009,1.19607868e-01,2.40500077e-02,13.9329,1,
IDxcTUrnsv4_010,1.34691496e-01,2.32316939e-02,15.2652,1,
IDxcTUrnsv4_011,1.29516738e-01,1.44801932e-02,19.0310,1,
IDxcTUrnsv4_012,1.35136381e-01,1.47670107e-02,19.2296,1,
IDxcTUrnsv4_013,1.18427653e-01,2.42533242e-02,13.7736,1,
IDxcTUrnsv4_014,1.30146893e-01,1.89710516e-02,16.7268,1,
IDxcTUrnsv4_015,1.12520989e-01,1.87820622e-02,15.5498,1,
IDxcTUrnsv4_016,9.00942723e-02,2.28473665e-02,11.9172,1,
IDxcTUrnsv4_017,9.73445910e-02,2.03148418e-02,13.6100,1,
IDxcTUrnsv4_018,1.18839694e-01,1.11103877e-02,20.5846,1,
IDxcTUrnsv4_019,7.24252292e-02,7.04279950e-03,20.2429,1,
IDxcTUrnsv4_020,3.35608908e-02,2.37846548e-04,42.9907,1,
IKvAudm2wXs_000,2.08461205e-01,6.65701778e-02,9.9149,1,
IKvAudm2wXs_001,1.77678828e-01,1.20102841e-01,3.4016,1,
IKvAudm2wXs_002,1.33671612e-01,6.40195859e-02,6.3945,1,
INvijfl8Wyk_000,1.31951337e-01,1.13866841e-03,41.2803,1,
INvijfl8Wyk_001,1.04836954e-01,1.43854355e-02,17.2518,1,
INvijfl8Wyk_002,1.14792214e-01,2.32380590e-02,13.8743,1,
INvijfl8Wyk_003,1.20612159e-01,2.82879366e-02,12.5958,1,
INvijfl8Wyk_004,1.12993959e-01,1.39399769e-02,18.1759,1,
INvijfl8Wyk_005,1.26558052e-01,1.40372512e-02,19.1002,1,
INvijfl8Wyk_006,1.07311594e-01,1.45021943e-02,17.3843,1,
INvijfl8Wyk_007,1.12582869e-01,1.67553314e-02,16.5464,1,
INvijfl8Wyk_008,9.32471434e-02,1.41567879e-02,16.3734,1,
INvijfl8Wyk_009,8.72313606e-02,1.66759262e-02,14.3717,1,
INvijfl8Wyk_010,9.37328990e-02,1.85669395e-02,14.0630,1,
INvijfl8Wyk_011,1.35558920e-01,1.62518708e-02,18.4245,1,
INvijfl8Wyk_012,1.11414379e-01,1.50662351e-02,17.3787,1,
INvijfl8Wyk_013,9.05831475e-02,1.63754611e-02,14.8571,1,
INvijfl8Wyk_014,7.33275518e-02,5.37299652e-03,22.7010,1,
INvijfl8Wyk_015,3.35206889e-02,2.48019251e-04,42.6166,1,
I_jBx-DrsvA_000,2.05564949e-01,4.62192407e-02,12.9625,1,
I_jBx-DrsvA_001,2.24256350e-01,4.49404873e-02,13.9621,1,
I_jBx-DrsvA_002,1.91783471e-01,1.10138849e-01,4.8174,1,
I_jBx-DrsvA_003,1.32714300e-01,6.39450806e-02,6.3422,1,
IcBQQKO3XYs_000,7.89244395e-02,5.62173942e-04,42.9468,1,
IcBQQKO3XYs_001,7.89897634e-02,5.11614992e-04,43.7726,1,
IcBQQKO3XYs_002,4.48970472e-02,4.82802767e-04,39.3690,1,
IcBQQKO3XYs_003,4.71904285e-02,4.30282209e-04,40.8020,1,
IcBQQKO3XYs_004,3.95374667e-02,4.23949142e-04,39.3939,1,
IcBQQKO3XYs_005,7.92888317e-02,9.15764817e-03,18.7486,1,
IcBQQKO3XYs_006,5.79350914e-02,2.33922242e-02,7.8774,1,
IcBQQKO3XYs_007,5.65982966e-02,2.37914642e-02,7.5276,1,
IcBQQKO3XYs_008,6.91323746e-02,2.54620418e-02,8.6758,1,
IcBQQKO3XYs_009,6.17737437e-02,2.42936050e-02,8.1062,1,
IcBQQKO3XYs_010,4.43894350e-02,7.46762846e-03,15.4819,1,
IcBQQKO3XYs_011,4.38932086e-02,1.76330630e-02,7.9214,1,
IcBQQKO3XYs_012,4.68211458e-02,2.19011308e-02,6.5995,1,
IcBQQKO3XYs_013,4.53735736e-02,2.31540172e-02,5.8435,1,
IcBQQKO3XYs_014,4.34611226e-02,2.47411898e-02,4.8936,1,
IcBQQKO3XYs_015,6.36448475e-02,1.69020518e-03,31.5165,1,
IcBQQKO3XYs_016,6.79203258e-02,7.39999134e-03,19.2554,1,
IcBQQKO3XYs_017,3.35336952e-02,2.50533910e-04,42.5323,1,
IhZRs2KfY38_000,2.93377601e-01,4.25939033e-02,16.7616,1,
IhZRs2KfY38_001,2.21716332e-01,2.86776013e-02,17.7651,1,
IhZRs2KfY38_002,1.35972785e-01,4.21101278e-02,10.1813,1,
IjWra_3iNgc_000,1.10658984e-01,4.06056553e-02,8.7080,1,
IjWra_3iNgc_001,1.48506910e-01,6.77397594e-02,6.8181,1,
IjWra_3iNgc_002,1.32283834e-01,6.41237708e-02,6.2898,1,
IrQWplUZbAo_000,1.30349750e-01,1.47794793e-02,18.9090,1,
IrQWplUZbAo_001,1.39326199e-01,1.53180097e-02,19.1766,1,
IrQWplUZbAo_002,1.43805377e-01,9.10399558e-04,43.9709,1,
IzqSRRMta9w_000,6.43177853e-02,4.83521447e-04,42.4783,1,
IzqSRRMta9w_001,6.05934045e-02,4.46504504e-04,42.6520,1,
IzqSRRMta9w_002,6.16902592e-02,6.18868641e-04,39.9724,1,
IzqSRRMta9w_003,8.27439507e-02,1.17207451e-03,36.9756,1,
IzqSRRMta9w_004,7.13913398e-02,2.09600727e-03,30.6451,1,
IzqSRRMta9w_005,2.58662304e-02,3.82478599e-04,36.6025,1,
IzqSRRMta9w_006,6.72760321e-02,5.48924728e-04,41.7670,1,
IzqSRRMta9w_007,6.55414132e-02,7.13173369e-04,39.2664,1,
IzqSRRMta9w_008,6.77676778e-02,6.09253212e-03,20.9245,1,
IzqSRRMta9w_009,3.36144037e-02,2.49717679e-04,42.5815,1,
JIGLmiix5EU_000,1.80148221e-01,6.08707202e-02,9.4244,1,
JIGLmiix5EU_001,6.57493766e-02,7.97589877e-02,-1.6778,1,
JIGLmiix5EU_002,1.82307393e-01,2.59041308e-02,16.9487,1,
JIGLmiix5EU_003,9.02422105e-02,3.21758508e-02,8.9576,1,
JIGLmiix5EU_004,1.49649466e-01,2.71236097e-02,14.8346,1,
JIGLmiix5EU_005,1.77730610e-01,3.01937897e-02,15.3969,1,
JIGLmiix5EU_006,1.74339939e-01,1.17620453e-01,3.4183,1,
JIGLmiix5EU_007,1.32924736e-01,6.40373927e-02,6.3434,1,
JOwokgIDeyw_000,6.15760609e-02,7.07720398e-02,-1.2090,1,
JOwokgIDeyw_001,1.13413656e-01,5.34115192e-02,6.5406,1,
JOwokgIDeyw_002,1.65950090e-01,1.49755297e-02,20.8919,1,
JOwokgIDeyw_003,1.73616892e-01,1.17845784e-01,3.3656,1,
JOwokgIDeyw_004,1.33091170e-01,6.41072835e-02,6.3448,1,
JV2q-Wiq6k4_000,1.87029780e-01,4.83716386e-02,11.7464,1,
JV2q-Wiq6k4_001,1.92761890e-01,5.12034154e-02,11.5144,1,
JV2q-Wiq6k4_002,1.73331040e-01,1.16721060e-01,3.4345,1,
JV2q-Wiq6k4_003,1.31273051e-01,6.40609159e-02,6.2316,1,
JZUiihE418Q_000,1.90842215e-01,1.67253016e-02,21.1460,1,
JZUiihE418Q_001,1.62231741e-01,3.90916604e-02,12.3610,1,
JZUiihE418Q_002,1.63638367e-01,4.55577792e-02,11.1065,1,
JZUiihE418Q_003,6.02465653e-02,7.37811930e-04,38.2397,1,
JZUiihE418Q_004,6.69129657e-02,5.29063702e-04,42.0400,1,
JZUiihE418Q_005,6.93467509e-02,5.91404308e-04,41.3828,1,
JZUiihE418Q_006,6.08150665e-02,7.26564729e-04,38.4547,1,
JZUiihE418Q_007,6.91640569e-02,4.84385720e-04,43.0938,1,
JZUiihE418Q_008,7.29278798e-02,3.44478363e-04,46.5146,1,
JZUiihE418Q_009,1.73062602e-01,1.20461158e-01,3.1471,1,
JZUiihE418Q_010,1.32323805e-01,6.42078935e-02,6.2810,1,
J_wNNblannQ_000,1.70023144e-01,2.47541768e-02,16.7372,1,
J_wNNblannQ_001,1.61158957e-01,5.10557093e-02,9.9842,1,
J_wNNblannQ_002,1.85977592e-01,6.89929624e-02,8.6131,1,
J_wNNblannQ_003,1.26853995e-01,3.89897940e-02,10.2471,1,
Jdz6NtNhg_s_000,1.56621628e-01,2.05854424e-02,17.6258,1,
Jdz6NtNhg_s_001,1.72856955e-01,3.24415084e-02,14.5317,1,
Jdz6NtNhg_s_002,1.96645583e-01,4.44199685e-02,12.9221,1,
Jdz6NtNhg_s_003,1.80468658e-01,4.58872546e-02,11.8942,1,
Jdz6NtNhg_s_004,1.76654669e-01,6.02986877e-02,9.3363,1,
Jdz6NtNhg_s_005,1.65342966e-01,5.97953594e-02,8.8344,1,
Jdz6NtNhg_s_006,1.74630227e-01,6.12971465e-02,9.0936,1,
Jdz6NtNhg_s_007,1.71826371e-01,5.86331278e-02,9.3389,1,
Jdz6NtNhg_s_008,1.88857167e-01,5.94697736e-02,10.0367,1,
Jdz6NtNhg_s_009,1.33475083e-01,2.57679336e-02,14.2864,1,
Jr-hyQLu1_A_000,1.80068690e-01,5.54869889e-02,10.2249,1,
Jr-hyQLu1_A_001,1.68940991e-01,8.52937170e-02,5.9364,1,
Jr-hyQLu1_A_002,1.82583059e-01,9.06133456e-02,6.0854,1,
Jr-hyQLu1_A_003,1.32257796e-01,6.42690630e-02,6.2684,1,
K-X5GQcBnTw_000,7.26950751e-02,7.27238085e-03,19.9966,1,
K-X5GQcBnTw_001,7.48038093e-02,6.63830144e-04,41.0373,1,
K-X5GQcBnTw_002,4.26395673e-02,3.27131552e-04,42.3018,1,
K-X5GQcBnTw_003,3.80069581e-02,2.52767642e-04,43.5428,1,
KCYPmc59G24_000,1.09258673e-01,5.47446364e-02,6.0023,1,
KCYPmc59G24_001,1.39260764e-01,8.22031057e-02,4.5788,1,
KCYPmc59G24_002,1.34877492e-01,4.48777097e-02,9.5582,1,
KENXYyppSeI_000,1.03623242e-01,1.05629748e-03,39.8334,1,
KENXYyppSeI_001,1.33222885e-01,1.43801499e-02,19.3363,1,
KENXYyppSeI_002,1.32562622e-01,1.98742603e-02,16.4826,1,
KENXYyppSeI_003,1.29026377e-01,1.99444271e-02,16.2171,1,
KENXYyppSeI_004,1.26590168e-01,1.43176724e-02,18.9306,1,
KENXYyppSeI_005,3.34561333e-02,2.61736979e-04,42.1322,1,
KYZMOHEXvdk_000,1.69463774e-01,4.65969396e-02,11.2144,1,
KYZMOHEXvdk_001,1.43050871e-01,4.65811745e-02,9.7456,1,
KYZMOHEXvdk_002,1.43354074e-01,5.01874306e-02,9.1163,1,
KYZMOHEXvdk_003,1.50620670e-01,4.47609888e-02,10.5397,1,
KYZMOHEXvdk_004,1.73050608e-01,9.33963937e-02,5.3569,1,
KYZMOHEXvdk_005,1.32067899e-01,6.39774535e-02,6.2954,1,
KZMmfNaj9RY_000,7.51716429e-02,4.40224632e-02,4.6476,1,
KZMmfNaj9RY_001,9.97820896e-02,3.13687085e-02,10.0511,1,
KZMmfNaj9RY_002,7.29634840e-02,3.78781282e-02,5.6943,1,
KZMmfNaj9RY_003,6.61461518e-02,4.89226299e-02,2.6199,1,
KZMmfNaj9RY_004,9.82719243e-02,4.51385312e-02,6.7576,1,
KZMmfNaj9RY_005,7.55285742e-02,4.39113660e-02,4.7107,1,
KZMmfNaj9RY_006,5.85939487e-02,3.14667807e-02,5.4000,1,
KZMmfNaj9RY_007,7.35873452e-02,4.83745421e-03,23.6437,1,
KZMmfNaj9RY_008,3.34962109e-02,2.36371305e-04,43.0280,1,
KmXNJMVQ5Og_000,1.69574014e-01,4.42246433e-02,11.6739,1,
KmXNJMVQ5Og_001,1.73320452e-01,5.98765751e-02,9.2319,1,
KmXNJMVQ5Og_002,1.14317058e-01,6.60415084e-02,4.7659,1,
KwklVl7E6Ec_000,1.90814227e-01,2.83688934e-02,16.5554,1,
KwklVl7E6Ec_001,8.47291359e-02,1.39117682e-01,-4.3070,1,
KwklVl7E6Ec_002,8.47740925e-02,1.40635451e-01,-4.3966,1,
KwklVl7E6Ec_003,1.42639446e-02,2.60008193e-01,-25.2149,1,
KwklVl7E6Ec_004,1.93282030e-01,2.54560911e-02,17.6080,1,
KwklVl7E6Ec_005,1.86699820e-01,8.43553254e-02,6.9006,1,
KwklVl7E6Ec_006,1.32560339e-01,6.45382957e-02,6.2519,1,
Kx_gGVMiiKk_000,4.30047024e-02,1.26412238e-02,10.6345,1,
Kx_gGVMiiKk_001,1.15436267e-01,2.01832969e-02,15.1470,1,
Kx_gGVMiiKk_002,1.16935132e-01,1.89850914e-02,15.7906,1,
Kx_gGVMiiKk_003,1.16946178e-01,2.21628199e-02,14.4472,1,
Kx_gGVMiiKk_004,1.12242684e-01,2.11254445e-02,14.5070,1,
Kx_gGVMiiKk_005,1.21491394e-01,1.11752366e-02,20.7258,1,
Kx_gGVMiiKk_006,3.34070225e-02,2.40320716e-04,42.8609,1,
KxhJLL93qwM_000,1.84442399e-01,3.67858175e-02,14.0036,1,
KxhJLL93qwM_001,1.55816360e-01,3.47292122e-02,13.0384,1,
KxhJLL93qwM_002,1.58331841e-01,4.09860998e-02,11.7386,1,
KxhJLL93qwM_003,1.05456923e-01,9.73699564e-02,0.6930,1,
KxhJLL93qwM_004,5.97355499e-02,1.22988440e-01,-6.2726,1,
KxhJLL93qwM_005,1.18986935e-01,9.74862607e-02,1.7311,1,
KxhJLL93qwM_006,8.87546079e-02,9.95885199e-02,-1.0004,1,
KxhJLL93qwM_007,9.54021378e-02,9.76054546e-02,-0.1983,1,
KxhJLL93qwM_008,1.10663132e-01,1.08862306e-01,0.1425,1,
KxhJLL93qwM_009,7.42695692e-02,1.03852161e-01,-2.9121,1,
KxhJLL93qwM_010,1.29747584e-01,1.03092969e-01,1.9974,1,
KxhJLL93qwM_011,1.69467074e-01,5.73116829e-02,9.4168,1,
KxhJLL93qwM_012,1.71254849e-01,6.07381396e-02,9.0036,1,
KxhJLL93qwM_013,1.33530148e-01,6.48530576e-02,6.2730,1,
L0lBCEIo_mM_000,1.84433341e-01,2.02588366e-02,19.1845,1,
L0lBCEIo_mM_001,1.73493570e-01,4.90610135e-02,10.9709,1,
L0lBCEIo_mM_002,2.01883157e-01,5.93553203e-02,10.6328,1,
L0lBCEIo_mM_003,1.33192973e-01,2.96064483e-02,13.0619,1,
L5BsAkSMLkI_000,1.91147902e-01,4.46034761e-02,12.6400,1,
L5BsAkSMLkI_001,1.87360518e-01,3.37617082e-02,14.8851,1,
L5BsAkSMLkI_002,9.28626926e-02,2.98636994e-03,29.8540,1,
L5BsAkSMLkI_003,1.77056979e-01,1.24863072e-01,3.0336,1,
L5BsAkSMLkI_004,1.33225258e-01,6.41353963e-02,6.3498,1,
LDZOYnu-vyw_000,1.82695712e-01,3.80321343e-02,13.6316,1,
LDZOYnu-vyw_001,1.90099806e-01,6.68943625e-02,9.0718,1,
LDZOYnu-vyw_002,1.68685863e-01,7.63908635e-02,6.8807,1,
LDZOYnu-vyw_003,3.99466020e-02,5.79553250e-04,36.7677,1,
LDZOYnu-vyw_004,4.43050719e-02,6.23811723e-04,37.0280,1,
LDZOYnu-vyw_005,1.81439064e-01,4.70315045e-02,11.7268,1,
LDZOYnu-vyw_006,1.92196579e-01,1.10846064e-01,4.7805,1,
LDZOYnu-vyw_007,1.33390827e-01,6.39872604e-02,6.3806,1,
LFUl2V-6ZLA_000,2.05666625e-01,4.34081949e-02,13.5118,1,
LFUl2V-6ZLA_001,2.14466830e-01,4.28785472e-02,13.9824,1,
LFUl2V-6ZLA_002,1.77950471e-01,7.90713127e-04,47.0456,1,
LFUl2V-6ZLA_003,2.06920221e-01,4.35306307e-02,13.5402,1,
LFUl2V-6ZLA_004,1.26904241e-01,4.81741175e-02,8.4132,1,
LSd2tyfd6KI_000,1.18102257e-01,3.41956790e-02,10.7657,1,
LSd2tyfd6KI_001,1.42059424e-01,4.92982767e-02,9.1928,1,
LSd2tyfd6KI_002,1.62592623e-01,6.00050994e-02,8.6583,1,
LSd2tyfd6KI_003,1.58316825e-01,5.38730937e-02,9.3631,1,
LSd2tyfd6KI_004,1.53934062e-01,4.53408302e-02,10.6169,1,
LSd2tyfd6KI_005,1.74599479e-01,5.13298773e-02,10.6335,1,
LSd2tyfd6KI_006,1.84008642e-01,5.55101283e-02,10.4093,1,
LSd2tyfd6KI_007,1.90790509e-01,5.98581729e-02,10.0687,1,
LSd2tyfd6KI_008,1.77624348e-01,6.22110592e-02,9.1127,1,
LSd2tyfd6KI_009,1.32363984e-01,6.46244088e-02,6.2275,1,
LVOqQ1EJm5k_000,3.86955525e-02,3.08459111e-04,41.9693,1,
LVOqQ1EJm5k_001,4.40372090e-02,4.98669173e-04,38.9201,1,
LVOqQ1EJm5k_002,3.75263371e-02,5.23049238e-04,37.1159,1,
LVOqQ1EJm5k_003,3.43793395e-02,3.35124024e-04,40.2218,1,
LVOqQ1EJm5k_004,4.43874095e-02,3.62575965e-04,41.7572,1,
LVOqQ1EJm5k_005,4.34232663e-02,3.30681151e-04,42.3663,1,
LVOqQ1EJm5k_006,4.86363516e-02,4.27126327e-04,41.1281,1,
LVOqQ1EJm5k_007,4.15361184e-02,4.65244345e-04,39.0149,1,
LVOqQ1EJm5k_008,4.11205118e-02,3.63273574e-04,41.0765,1,
LVOqQ1EJm5k_009,4.40366670e-02,4.02730449e-04,40.7760,1,
LVOqQ1EJm5k_010,4.98581911e-02,4.69486112e-04,40.5223,1,
LVOqQ1EJm5k_011,6.76380080e-02,6.67814994e-03,20.1107,1,
LVOqQ1EJm5k_012,3.35127508e-02,2.34512267e-04,43.1009,1,
Lbms7nr19f0_000,1.80789537e-01,3.39962748e-02,14.5148,1,
Lbms7nr19f0_001,1.94129085e-01,5.48251764e-02,10.9822,1,
Lbms7nr19f0_002,1.66914267e-01,7.94068952e-02,6.4527,1,
Lbms7nr19f0_003,2.18311696e-01,6.01241115e-02,11.2006,1,
Lbms7nr19f0_004,1.97980260e-01,5.93947561e-02,10.4575,1,
Lbms7nr19f0_005,2.35187130e-01,4.89058743e-02,13.6411,1,
Lbms7nr19f0_006,1.74233866e-01,1.15348330e-01,3.5824,1,
Lbms7nr19f0_007,1.32223841e-01,6.39003348e-02,6.3161,1,
LpzKTGMmCyA_000,1.56568253e-01,1.34337294e-02,21.3301,1,
LpzKTGMmCyA_001,1.32647563e-01,1.92968434e-02,16.7443,1,
LpzKTGMmCyA_002,1.65692712e-01,3.29342604e-02,14.0331,1,
LpzKTGMmCyA_003,1.79197932e-01,3.40343896e-02,14.4283,1,
LpzKTGMmCyA_004,1.77083193e-01,4.41204441e-02,12.0707,1,
LpzKTGMmCyA_005,1.63979613e-01,4.48472383e-02,11.2611,1,
LpzKTGMmCyA_006,1.48410697e-01,4.41143891e-02,10.5377,1,
LpzKTGMmCyA_007,1.82752751e-01,4.22334966e-02,12.7241,1,
LpzKTGMmCyA_008,1.33655846e-01,3.61701957e-02,11.3527,1,
LpzKTGMmCyA_009,3.35868156e-02,2.12068136e-02,3.9939,1,
Lv9TPbpnAYo_000,1.64601414e-01,6.94068604e-02,7.5006,1,
Lv9TPbpnAYo_001,2.42074233e-01,9.22835607e-02,8.3765,1,
Lv9TPbpnAYo_002,2.49412720e-01,7.50417041e-02,10.4323,1,
Lv9TPbpnAYo_003,2.22474623e-01,2.85985235e-02,17.8187,1,
Lv9TPbpnAYo_004,1.32994370e-01,4.19090983e-02,10.0305,1,
MBHkFxvbVy0_000,9.29326317e-02,6.37781472e-04,43.2699,1,
MBHkFxvbVy0_001,7.05402941e-02,9.36872426e-04,37.5351,1,
MBHkFxvbVy0_002,7.15040135e-02,8.27729708e-04,38.7288,1,
MBHkFxvbVy0_003,8.14988588e-02,1.99852978e-02,12.2088,1,
MBHkFxvbVy0_004,6.10968930e-02,2.26882494e-02,8.6044,1,
MBHkFxvbVy0_005,6.44352194e-02,2.31724219e-02,8.8830,1,
MBHkFxvbVy0_006,7.22336587e-02,8.10855205e-03,18.9959,1,
MBHkFxvbVy0_007,3.33328483e-02,2.47195423e-04,42.5966,1,
MDNBEqwzQTA_000,4.58269402e-02,7.62836388e-04,35.5738,1,
MDNBEqwzQTA_001,8.60863800e-02,1.09011541e-03,37.9492,1,
MDNBEqwzQTA_002,1.04266401e-01,9.60711515e-04,40.7110,1,
MDNBEqwzQTA_003,1.21055796e-01,1.10622279e-03,40.7829,1,
MDNBEqwzQTA_004,1.20118634e-01,6.04714566e-04,45.9612,1,
MDNBEqwzQTA_005,8.32858053e-02,3.30638757e-04,48.0243,1,
MDNBEqwzQTA_006,9.20413042e-02,3.52757877e-04,48.3301,1,
MDNBEqwzQTA_007,1.07540318e-01,3.72958394e-03,29.1982,1,
MDNBEqwzQTA_008,5.63914371e-02,4.87932077e-04,41.2571,1,
MDNBEqwzQTA_009,8.98861925e-02,3.44133138e-04,48.3393,1,
MDNBEqwzQTA_010,1.63016249e-01,1.22486732e-01,2.4828,1,
MDNBEqwzQTA_011,1.71390110e-01,1.30093612e-01,2.3946,1,
MDNBEqwzQTA_012,1.75615695e-01,1.29059732e-01,2.6755,1,
MDNBEqwzQTA_013,1.76640803e-01,1.19675617e-01,3.3817,1,
MDNBEqwzQTA_014,1.31060203e-01,6.34468459e-02,6.3012,1,
MKF8KnsyaJs_000,9.02535530e-02,1.37693670e-01,-3.6690,1,
MKF8KnsyaJs_001,2.69991691e-01,4.42074987e-02,15.7171,1,
MKF8KnsyaJs_002,2.66057796e-01,5.29542086e-02,14.0215,1,
MKF8KnsyaJs_003,2.67918119e-01,3.10634174e-02,18.7151,1,
MKF8KnsyaJs_004,2.48297326e-01,4.07359496e-02,15.6999,1,
MKF8KnsyaJs_005,1.87171721e-01,6.62774049e-02,9.0175,1,
MKF8KnsyaJs_006,2.62105973e-01,4.52266342e-02,15.2617,1,
MKF8KnsyaJs_007,2.19151189e-01,2.92307833e-02,17.4981,1,
MKF8KnsyaJs_008,1.34280240e-01,4.15774956e-02,10.1831,1,
MR_pKvMisRk_000,2.15012935e-01,4.74501764e-02,13.1245,1,
MR_pKvMisRk_001,1.73377308e-01,4.86512780e-02,11.0380,1,
MR_pKvMisRk_002,1.84172644e-01,1.09568669e-01,4.5108,1,
MR_pKvMisRk_003,1.31822972e-01,6.44385726e-02,6.2169,1,
MSV39CPq9kg_000,1.88802990e-01,2.63839992e-02,17.0934,1,
MSV39CPq9kg_001,1.68620348e-01,2.45709156e-02,16.7298,1,
MSV39CPq9kg_002,1.69554812e-01,1.91448593e-02,18.9452,1,
MSV39CPq9kg_003,1.94468059e-01,9.85722659e-02,5.9019,1,
MSV39CPq9kg_004,1.32553332e-01,6.42279534e-02,6.2933,1,
MT-FHleifxc_000,7.69404910e-02,4.91852353e-03,23.8864,1,
MT-FHleifxc_001,3.74946393e-02,2.73055567e-04,42.7544,1,
MUch03ZpJQ4_000,5.67353257e-02,6.55618115e-02,-1.2559,1,
MUch03ZpJQ4_001,7.87616983e-02,4.87529458e-02,4.1663,1,
MUch03ZpJQ4_002,8.80396025e-02,4.96857494e-02,4.9689,1,
MUch03ZpJQ4_003,9.30952736e-02,6.06859566e-02,3.7168,1,
MUch03ZpJQ4_004,7.57697530e-02,6.35319505e-02,1.5301,1,
MUch03ZpJQ4_005,8.79625506e-02,6.11378779e-02,3.1597,1,
MUch03ZpJQ4_006,7.34822286e-02,6.59521138e-02,0.9391,1,
MUch03ZpJQ4_007,8.41943476e-02,7.22811236e-02,1.3252,1,
MUch03ZpJQ4_008,8.00338173e-02,6.72223231e-02,1.5152,1,
MUch03ZpJQ4_009,8.15847624e-02,7.01918762e-02,1.3064,1,
MUch03ZpJQ4_010,7.66231665e-02,6.98539633e-02,0.8034,1,
MUch03ZpJQ4_011,8.00507853e-02,7.06448618e-02,1.0857,1,
MUch03ZpJQ4_012,6.97413180e-02,6.64206062e-02,0.4237,1,
MUch03ZpJQ4_013,7.40459142e-02,7.11171681e-02,0.3505,1,
MUch03ZpJQ4_014,7.14724718e-02,6.66512256e-02,0.6066,1,
MUch03ZpJQ4_015,7.22857318e-02,6.07253180e-02,1.5137,1,
MUch03ZpJQ4_016,8.98207543e-02,4.78723254e-02,5.4658,1,
MUch03ZpJQ4_017,8.44449484e-02,5.92531092e-02,3.0773,1,
MUch03ZpJQ4_018,8.47775586e-02,6.32567269e-02,2.5435,1,
MUch03ZpJQ4_019,7.02315936e-02,6.48593474e-02,0.6912,1,
MUch03ZpJQ4_020,8.28945655e-02,6.40959854e-02,2.2339,1,
MUch03ZpJQ4_021,8.32609057e-02,6.48331617e-02,2.1729,1,
MUch03ZpJQ4_022,8.95281863e-02,6.86831122e-02,2.3022,1,
MUch03ZpJQ4_023,8.16388113e-02,6.84003354e-02,1.5368,1,
MUch03ZpJQ4_024,7.75276605e-02,6.30509674e-02,1.7953,1,
MUch03ZpJQ4_025,7.56412718e-02,7.16239715e-02,0.4740,1,
MUch03ZpJQ4_026,8.89406438e-02,6.97330432e-02,2.1132,1,
MUch03ZpJQ4_027,8.65868267e-02,6.83021347e-02,2.0604,1,
MUch03ZpJQ4_028,8.41241906e-02,6.93573744e-02,1.6766,1,
MUch03ZpJQ4_029,7.54064223e-02,6.58087311e-02,1.1825,1,
MUch03ZpJQ4_030,7.84772867e-02,6.43561585e-02,1.7231,1,
MUch03ZpJQ4_031,7.93217412e-02,5.80558889e-02,2.7109,1,
MUch03ZpJQ4_032,7.46931082e-02,6.76742163e-02,0.8571,1,
MUch03ZpJQ4_033,7.27496911e-02,6.54451599e-02,0.9191,1,
